Datetime,Electricity,Temperature,Relativehumidity,Windspeed,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,Month,d_1,d_2,d_3,d_4,d_5,d_6,d_7,Day,Month_Count,Day_Count_For_Week,Day_Count_For_Month,Hour
1/1/2018 0:00,12677.63,3,61,22.9,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,0
1/1/2018 1:00,11425.98,2.9,57,23.5,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,1
1/1/2018 2:00,11408.42,2.4,56,23.5,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,2
1/1/2018 3:00,11405.2,1.9,55,21.1,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,3
1/1/2018 4:00,11450.56,1.7,51,22.1,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,4
1/1/2018 5:00,11631.34,0.7,48,22.6,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,5
1/1/2018 6:00,11939.41,0.1,54,22.1,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,6
1/1/2018 7:00,12268.83,-0.2,51,25.4,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,7
1/1/2018 8:00,12422.88,-0.8,49,24.4,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,8
1/1/2018 9:00,12605.15,-0.9,46,24.1,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,9
1/1/2018 10:00,12852.52,-0.4,43,24.7,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,10
1/1/2018 11:00,12915.23,0.4,39,25,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,11
1/1/2018 12:00,12898.77,0.8,39,21.4,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,12
1/1/2018 13:00,12799.62,1.8,38,20.3,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,13
1/1/2018 14:00,12561.39,2.9,37,19.7,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,14
1/1/2018 15:00,12276.08,3.4,37,18.9,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,15
1/1/2018 16:00,12013.03,3.3,37,19.6,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,16
1/1/2018 17:00,12163.41,2.7,38,19.5,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,17
1/1/2018 18:00,12904.77,2.4,38,14.6,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,18
1/1/2018 19:00,13557.38,1.9,39,18,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,19
1/1/2018 20:00,13638.32,1.2,41,19.1,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,20
1/1/2018 21:00,13662.92,0.3,43,17.7,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,21
1/1/2018 22:00,13500.73,-0.3,44,17.2,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,22
1/1/2018 23:00,13104.63,-0.9,47,15.5,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,1,23
1/2/2018 0:00,13951.71,-1.1,48,15.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,0
1/2/2018 1:00,12954.54,-1.3,49,15.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,1
1/2/2018 2:00,12762.33,-1.4,47,16.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,2
1/2/2018 3:00,12672.32,-1.6,43,16.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,3
1/2/2018 4:00,12720.79,-1.9,39,15.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,4
1/2/2018 5:00,12982.67,-2.2,37,16,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,5
1/2/2018 6:00,13540.02,-1.6,40,12.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,6
1/2/2018 7:00,14259.42,-1.8,41,12.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,7
1/2/2018 8:00,14662.85,-1.9,42,13,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,8
1/2/2018 9:00,14847.38,-1.9,44,14.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,9
1/2/2018 10:00,15078.54,-1.8,45,15.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,10
1/2/2018 11:00,15249.14,-1.2,45,14.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,11
1/2/2018 12:00,15162.5,-0.6,44,12.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,12
1/2/2018 13:00,14982.16,-0.1,45,11.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,13
1/2/2018 14:00,14868.7,0.6,44,12.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,14
1/2/2018 15:00,14784.34,0.8,43,11.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,15
1/2/2018 16:00,14708.81,0.9,42,11.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,16
1/2/2018 17:00,14844.78,0.9,42,11.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,17
1/2/2018 18:00,15397.7,0.8,45,11.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,18
1/2/2018 19:00,15655.35,0.8,48,13.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,19
1/2/2018 20:00,15562.07,0.7,54,15.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,20
1/2/2018 21:00,15390.07,-0.2,62,17.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,21
1/2/2018 22:00,15016.04,-0.9,67,17.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,22
1/2/2018 23:00,14447.1,-1.4,69,17.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,2,23
1/3/2018 0:00,12810.95,-1.5,67,17.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,0
1/3/2018 1:00,13364.63,-1.4,61,16.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,1
1/3/2018 2:00,13252.1,-2.1,60,13.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,2
1/3/2018 3:00,13279.98,-3.2,63,14.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,3
1/3/2018 4:00,13472.32,-3.9,61,15.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,4
1/3/2018 5:00,13825.13,-4.3,57,16.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,5
1/3/2018 6:00,14475.48,-4.4,60,14.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,6
1/3/2018 7:00,15273.28,-4.7,59,13.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,7
1/3/2018 8:00,15424.46,-4.1,57,13.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,8
1/3/2018 9:00,15230.1,-2.5,50,14.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,9
1/3/2018 10:00,14963.35,-0.9,47,16,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,10
1/3/2018 11:00,14573.73,0.8,46,15,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,11
1/3/2018 12:00,14060.99,2.5,45,14.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,12
1/3/2018 13:00,13531.92,4,44,16.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,13
1/3/2018 14:00,13064.39,5.4,41,16.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,14
1/3/2018 15:00,12602.43,6.4,37,16.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,15
1/3/2018 16:00,12263.35,6.6,37,14.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,16
1/3/2018 17:00,12139.26,5.6,43,8.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,17
1/3/2018 18:00,12738.87,3.1,59,9.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,18
1/3/2018 19:00,13509.13,2.8,62,8.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,19
1/3/2018 20:00,13721.03,2.3,64,6.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,20
1/3/2018 21:00,13789.67,1,71,7.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,21
1/3/2018 22:00,13647.12,0.4,75,8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,22
1/3/2018 23:00,13214.01,-0.3,79,8.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,3,23
1/4/2018 0:00,11031.71,-0.4,80,6.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,0
1/4/2018 1:00,12488.38,-0.8,80,7.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,1
1/4/2018 2:00,12394.1,-1.2,82,7.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,2
1/4/2018 3:00,12406.29,-1.4,82,7.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,3
1/4/2018 4:00,12536.75,-1.2,80,8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,4
1/4/2018 5:00,12854.36,-1.5,78,7.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,5
1/4/2018 6:00,13514.09,-1.9,77,8.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,6
1/4/2018 7:00,14283.42,-2.2,79,7.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,7
1/4/2018 8:00,14482.31,-0.7,74,8.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,8
1/4/2018 9:00,14198.62,2.2,62,8.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,9
1/4/2018 10:00,13712.36,4.6,52,9.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,10
1/4/2018 11:00,13193.59,6.4,46,8.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,11
1/4/2018 12:00,12632,7.7,43,6.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,12
1/4/2018 13:00,12112.41,8.6,42,6.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,13
1/4/2018 14:00,11698.89,9.2,42,6.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,14
1/4/2018 15:00,11322.68,9.6,42,5.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,15
1/4/2018 16:00,11164.38,9.8,41,6.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,16
1/4/2018 17:00,11227.14,8.1,64,5.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,17
1/4/2018 18:00,11820.05,8.4,48,5.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,18
1/4/2018 19:00,12357.34,8.5,46,4.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,19
1/4/2018 20:00,12381.96,5.9,60,6.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,20
1/4/2018 21:00,12307.7,5.5,60,7.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,21
1/4/2018 22:00,11952.6,5,60,5.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,22
1/4/2018 23:00,11446.65,4.9,61,5.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,4,23
1/5/2018 0:00,11004.55,4.4,63,5.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,0
1/5/2018 1:00,10736.9,4.5,62,6.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,1
1/5/2018 2:00,10560.91,4.4,62,5.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,2
1/5/2018 3:00,10491.06,4.7,58,7.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,3
1/5/2018 4:00,10545.45,4.5,58,6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,4
1/5/2018 5:00,10784.47,3.7,63,5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,5
1/5/2018 6:00,11357.06,3.7,61,5.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,6
1/5/2018 7:00,12051.69,4.2,59,7.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,7
1/5/2018 8:00,12337.91,4.8,59,10.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,8
1/5/2018 9:00,12336.7,6,58,10.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,9
1/5/2018 10:00,12281.46,8,56,9.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,10
1/5/2018 11:00,12086.59,10.1,53,7.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,11
1/5/2018 12:00,11765.29,11.4,49,7.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,12
1/5/2018 13:00,11396.44,11.3,51,6.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,13
1/5/2018 14:00,11141.44,11.2,55,8.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,14
1/5/2018 15:00,10911.2,11.2,58,10.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,15
1/5/2018 16:00,10676.98,11.2,62,11.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,16
1/5/2018 17:00,10621.94,10.6,67,9.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,17
1/5/2018 18:00,11056.43,7.7,76,8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,18
1/5/2018 19:00,11510.74,7.2,79,9.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,19
1/5/2018 20:00,11599.99,6.5,82,9.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,20
1/5/2018 21:00,11650.72,6.1,83,9.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,21
1/5/2018 22:00,11581.97,5.6,86,9.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,22
1/5/2018 23:00,11321.77,5.3,87,8.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,5,23
1/6/2018 0:00,9822.4,4.5,89,9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,0
1/6/2018 1:00,10641.46,3.8,90,11.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,1
1/6/2018 2:00,10515.7,3.7,91,11,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,2
1/6/2018 3:00,10467.69,3.8,93,7.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,3
1/6/2018 4:00,10514.5,4,93,8.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,4
1/6/2018 5:00,10637.26,3.8,91,9.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,5
1/6/2018 6:00,10973.23,3.2,87,9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,6
1/6/2018 7:00,11366.62,2.5,88,7.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,7
1/6/2018 8:00,11630.61,3.9,81,11.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,8
1/6/2018 9:00,11701.03,7.2,72,11.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,9
1/6/2018 10:00,11509.45,10.5,66,11.5,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,10
1/6/2018 11:00,11147.79,13.1,63,10.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,11
1/6/2018 12:00,10691.51,14.8,62,11.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,12
1/6/2018 13:00,10255.89,15.9,62,12.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,13
1/6/2018 14:00,9924.28,16.1,63,15.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,14
1/6/2018 15:00,9696.69,16,64,15.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,15
1/6/2018 16:00,9561.59,15.1,66,15.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,16
1/6/2018 17:00,9645.86,13.7,73,15.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,17
1/6/2018 18:00,10048.53,12.6,77,12.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,18
1/6/2018 19:00,10470.62,12.4,76,14.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,19
1/6/2018 20:00,10516.7,12,72,16.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,20
1/6/2018 21:00,10466.7,11.4,73,16.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,21
1/6/2018 22:00,10367.1,11,78,16.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,22
1/6/2018 23:00,10137.53,11.5,81,18,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,6,23
1/7/2018 0:00,8968.14,11.2,88,18,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,0
1/7/2018 1:00,9537.65,11.1,90,16.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,1
1/7/2018 2:00,9350.9,11.1,91,15.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,2
1/7/2018 3:00,9279.61,11.5,91,14.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,3
1/7/2018 4:00,9244.06,11.4,92,13.8,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,4
1/7/2018 5:00,9275.56,11.4,91,13.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,5
1/7/2018 6:00,9407.57,10.7,95,12.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,6
1/7/2018 7:00,9601.19,11.3,96,12.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,7
1/7/2018 8:00,9737.59,12.5,96,16.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,8
1/7/2018 9:00,9934.57,14.6,92,17.3,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,9
1/7/2018 10:00,10108.51,16.6,87,17.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,10
1/7/2018 11:00,10061.47,18.2,82,15.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,11
1/7/2018 12:00,9843.59,20.2,72,20.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,12
1/7/2018 13:00,9689.46,21.1,65,21.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,13
1/7/2018 14:00,9762.74,21.2,64,22.4,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,14
1/7/2018 15:00,9777.85,21.4,62,22.7,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,15
1/7/2018 16:00,9818.6,20.3,70,16.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,16
1/7/2018 17:00,9947.98,18.8,80,14.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,17
1/7/2018 18:00,10352.79,16.9,91,7.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,18
1/7/2018 19:00,10558.2,15.9,93,8.9,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,19
1/7/2018 20:00,10478.71,16.4,92,6.2,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,20
1/7/2018 21:00,10293.11,16.3,92,8.1,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,21
1/7/2018 22:00,9985.78,15.8,93,5.6,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,22
1/7/2018 23:00,9491.77,16.1,95,12,1,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,7,23
1/8/2018 0:00,9549.09,16.5,92,18.2,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,0
1/8/2018 1:00,8512.68,15.6,94,16.2,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,1
1/8/2018 2:00,8303.04,15.5,97,13.2,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,2
1/8/2018 3:00,8190.91,15.1,96,18.6,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,3
1/8/2018 4:00,8232.63,14.2,91,22.3,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,4
1/8/2018 5:00,8512.97,12.4,94,23.4,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,5
1/8/2018 6:00,9125.79,13.2,94,18.4,1,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,8,6
