Datetime,Electricity,Temperature,Relativehumidity,Windspeed,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,Month,d_1,d_2,d_3,d_4,d_5,d_6,d_7,Day,Month_Count,Day_Count_For_Week,Day_Count_For_Month,Hour
1/4/2016 0:00,1897,-1,68,11.2,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,0
1/4/2016 1:00,1837,-1.3,72,11.6,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,1
1/4/2016 2:00,1807,-1.7,76,12.3,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,2
1/4/2016 3:00,1800,-2.2,79,13.6,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,3
1/4/2016 4:00,1812,-2.6,80,13.5,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,4
1/4/2016 5:00,1862,-2.9,80,13.7,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,5
1/4/2016 6:00,1997,-3.3,80,9,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,6
1/4/2016 7:00,2204,-3.4,80,10.1,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,7
1/4/2016 8:00,2346,-3.7,81,10.4,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,8
1/4/2016 9:00,2355,-3.9,82,10,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,9
1/4/2016 10:00,2340,-3.6,81,11.5,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,10
1/4/2016 11:00,2334,-2.4,72,14.6,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,11
1/4/2016 12:00,2315,-1.3,59,15.5,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,12
1/4/2016 13:00,2325,-0.7,61,15.8,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,13
1/4/2016 14:00,2336,0,57,17.9,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,14
1/4/2016 15:00,2311,0.5,49,18.3,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,15
1/4/2016 16:00,2298,0.2,51,17.3,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,16
1/4/2016 17:00,2323,-0.3,54,16,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,17
1/4/2016 18:00,2432,-1.1,57,9.9,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,18
1/4/2016 19:00,2513,-2.2,58,10.7,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,19
1/4/2016 20:00,2502,-3.1,60,12.4,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,20
1/4/2016 21:00,2478,-4,63,13.5,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,21
1/4/2016 22:00,2418,-4.7,64,13.3,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,22
1/4/2016 23:00,2294,-5.1,62,13.4,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,4,23
1/5/2016 0:00,2185,-5.4,59,12.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,0
1/5/2016 1:00,2124,-5.6,58,12.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,1
1/5/2016 2:00,2090,-5.7,57,12.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,2
1/5/2016 3:00,2063,-6.5,61,11.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,3
1/5/2016 4:00,2086,-6.6,61,10.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,4
1/5/2016 5:00,2141,-6.7,62,9.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,5
1/5/2016 6:00,2272,-6.8,63,9.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,6
1/5/2016 7:00,2484,-6.9,63,8.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,7
1/5/2016 8:00,2607,-7,62,8.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,8
1/5/2016 9:00,2578,-7.2,61,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,9
1/5/2016 10:00,2532,-6.6,59,9.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,10
1/5/2016 11:00,2482,-5.3,52,9.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,11
1/5/2016 12:00,2405,-3.7,48,8.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,12
1/5/2016 13:00,2359,-2.3,44,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,13
1/5/2016 14:00,2307,-1.1,42,7.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,14
1/5/2016 15:00,2260,-1.1,43,7.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,15
1/5/2016 16:00,2215,-0.6,41,8.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,16
1/5/2016 17:00,2250,-0.7,42,10,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,17
1/5/2016 18:00,2384,-1.8,47,6.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,18
1/5/2016 19:00,2497,-3.1,50,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,19
1/5/2016 20:00,2498,-3.7,51,8.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,20
1/5/2016 21:00,2466,-4.1,51,9.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,21
1/5/2016 22:00,2392,-4.3,50,9.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,22
1/5/2016 23:00,2279,-4.4,49,9.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,1,0,0,0,0,0,Tuesday,1,2,5,23
1/6/2016 0:00,2167,-4.5,48,10.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,0
1/6/2016 1:00,2103,-4.6,47,10.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,1
1/6/2016 2:00,2056,-4.7,47,9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,2
1/6/2016 3:00,2043,-4.9,48,8.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,3
1/6/2016 4:00,2040,-5,49,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,4
1/6/2016 5:00,2097,-5.2,49,7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,5
1/6/2016 6:00,2222,-5.3,50,6.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,6
1/6/2016 7:00,2441,-5.4,51,7.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,7
1/6/2016 8:00,2559,-5.5,52,6.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,8
1/6/2016 9:00,2508,-5.6,53,6.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,9
1/6/2016 10:00,2473,-4.7,54,8.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,10
1/6/2016 11:00,2420,-2.3,50,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,11
1/6/2016 12:00,2357,0.1,47,8.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,12
1/6/2016 13:00,2292,2.2,45,8.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,13
1/6/2016 14:00,2250,3.6,44,10.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,14
1/6/2016 15:00,2198,3.9,45,10.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,15
1/6/2016 16:00,2159,4,45,9.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,16
1/6/2016 17:00,2184,3.5,49,6.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,17
1/6/2016 18:00,2308,1.8,56,9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,18
1/6/2016 19:00,2399,0.3,60,7.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,19
1/6/2016 20:00,2390,-0.4,62,7.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,20
1/6/2016 21:00,2351,-1,63,7.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,21
1/6/2016 22:00,2287,-1.1,62,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,22
1/6/2016 23:00,2176,-1.2,61,8.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,1,0,0,0,0,Wednesday,1,3,6,23
1/7/2016 0:00,2065,-1.3,61,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,0
1/7/2016 1:00,2009,-1.8,62,8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,1
1/7/2016 2:00,1968,-2,63,8.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,2
1/7/2016 3:00,1947,-2.3,65,8.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,3
1/7/2016 4:00,1943,-2.9,71,7.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,4
1/7/2016 5:00,2003,-3.1,69,7.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,5
1/7/2016 6:00,2127,-3.1,68,7.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,6
1/7/2016 7:00,2341,-3.2,68,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,7
1/7/2016 8:00,2474,-3.3,68,8.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,8
1/7/2016 9:00,2431,-3.5,69,7.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,9
1/7/2016 10:00,2381,-2.7,71,7.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,10
1/7/2016 11:00,2319,0.2,57,6.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,11
1/7/2016 12:00,2253,2.2,52,5.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,12
1/7/2016 13:00,2206,4.2,49,5.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,13
1/7/2016 14:00,2148,5.5,46,7.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,14
1/7/2016 15:00,2094,6.3,47,9.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,15
1/7/2016 16:00,2047,6.4,48,8.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,16
1/7/2016 17:00,2034,6,53,5.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,17
1/7/2016 18:00,2169,4.6,62,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,18
1/7/2016 19:00,2269,2.9,68,8.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,19
1/7/2016 20:00,2276,1.4,72,8.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,20
1/7/2016 21:00,2256,0.7,75,8.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,21
1/7/2016 22:00,2194,0.4,76,7.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,22
1/7/2016 23:00,2078,0.3,77,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,1,0,0,0,Thursday,1,4,7,23
1/8/2016 0:00,1954,0.3,78,7.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,0
1/8/2016 1:00,1880,0.3,80,8.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,1
1/8/2016 2:00,1825,0.6,80,9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,2
1/8/2016 3:00,1792,1.6,76,8.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,3
1/8/2016 4:00,1779,2.4,75,8.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,4
1/8/2016 5:00,1821,2.7,75,8.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,5
1/8/2016 6:00,1926,2.9,79,8.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,6
1/8/2016 7:00,2129,2.9,85,9.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,7
1/8/2016 8:00,2252,3,88,10,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,8
1/8/2016 9:00,2251,3.2,91,12.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,9
1/8/2016 10:00,2247,3.6,92,13.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,10
1/8/2016 11:00,2258,4.1,92,13.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,11
1/8/2016 12:00,2247,4.5,93,13.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,12
1/8/2016 13:00,2226,5.3,94,13,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,13
1/8/2016 14:00,2206,6.3,94,12.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,14
1/8/2016 15:00,2170,7.5,97,15.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,15
1/8/2016 16:00,2120,7.9,98,14.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,16
1/8/2016 17:00,2115,8.1,98,13.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,17
1/8/2016 18:00,2163,8.2,99,13.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,18
1/8/2016 19:00,2155,8.2,99,12,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,19
1/8/2016 20:00,2093,8.2,99,14.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,20
1/8/2016 21:00,2049,8.3,99,15.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,21
1/8/2016 22:00,1965,8.5,98,14.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,22
1/8/2016 23:00,1860,8.7,97,16.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,1,0,0,Friday,1,5,8,23
1/9/2016 0:00,1727,8.9,96,17.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,0
1/9/2016 1:00,1631,8.9,94,16.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,1
1/9/2016 2:00,1567,8.4,93,15.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,2
1/9/2016 3:00,1531,7.8,96,15.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,3
1/9/2016 4:00,1511,7.8,96,16,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,4
1/9/2016 5:00,1510,7.8,96,13.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,5
1/9/2016 6:00,1553,7.9,98,11.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,6
1/9/2016 7:00,1621,8,98,9.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,7
1/9/2016 8:00,1702,7.8,99,9.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,8
1/9/2016 9:00,1751,7.7,100,6.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,9
1/9/2016 10:00,1809,7.7,100,7.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,10
1/9/2016 11:00,1845,8.1,99,10.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,11
1/9/2016 12:00,1842,8.7,99,12.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,12
1/9/2016 13:00,1832,9.5,94,12.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,13
1/9/2016 14:00,1800,9.8,94,14.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,14
1/9/2016 15:00,1763,10.9,85,13.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,15
1/9/2016 16:00,1749,11.1,83,11.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,16
1/9/2016 17:00,1772,11.2,82,12,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,17
1/9/2016 18:00,1857,10.5,84,10.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,18
1/9/2016 19:00,1887,9.6,86,10.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,19
1/9/2016 20:00,1858,9,88,12.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,20
1/9/2016 21:00,1807,8.4,91,12,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,21
1/9/2016 22:00,1750,8,92,11.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,22
1/9/2016 23:00,1675,7.5,92,11.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,1,0,Saturday,1,6,9,23
1/10/2016 0:00,1594,7.3,92,12.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,0
1/10/2016 1:00,1543,7.2,92,12,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,1
1/10/2016 2:00,1476,7.2,93,10.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,2
1/10/2016 3:00,1445,7.5,93,10.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,3
1/10/2016 4:00,1423,7.6,94,11.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,4
1/10/2016 5:00,1432,7.8,95,11.9,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,5
1/10/2016 6:00,1470,7.8,97,18.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,6
1/10/2016 7:00,1554,6.1,98,24.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,7
1/10/2016 8:00,1679,2.7,97,27.8,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,8
1/10/2016 9:00,1775,1.2,96,26.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,9
1/10/2016 10:00,1868,0.3,90,28.2,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,10
1/10/2016 11:00,1939,-0.2,86,28.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,11
1/10/2016 12:00,2012,-0.3,80,29.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,12
1/10/2016 13:00,2069,-0.7,73,31.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,13
1/10/2016 14:00,2106,-2.1,72,32,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,14
1/10/2016 15:00,2111,-3.9,68,31.3,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,15
1/10/2016 16:00,2131,-4.6,65,29.7,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,16
1/10/2016 17:00,2197,-5.3,63,28.6,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,17
1/10/2016 18:00,2313,-6.4,62,24.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,18
1/10/2016 19:00,2421,-7.2,61,24.5,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,19
1/10/2016 20:00,2415,-7.6,58,23,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,20
1/10/2016 21:00,2409,-8,58,22.1,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,21
1/10/2016 22:00,2363,-8.5,58,21.4,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,22
1/10/2016 23:00,2283,-9,57,21,0,0,0,0,0,0,0,0,0,0,0,0,January,0,0,0,0,0,0,1,Sunday,1,7,10,23
1/11/2016 0:00,2224,-9.4,56,20.2,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,0
1/11/2016 1:00,2192,-9.8,54,20.1,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,1
1/11/2016 2:00,2171,-10.3,53,20.7,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,2
1/11/2016 3:00,2169,-11.7,61,20.4,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,3
1/11/2016 4:00,2185,-12.1,61,18.9,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,4
1/11/2016 5:00,2236,-12.4,62,17.9,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,5
1/11/2016 6:00,2383,-12.7,62,14,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,6
1/11/2016 7:00,2592,-13,61,13.7,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,7
1/11/2016 8:00,2735,-13.2,62,13.1,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,8
1/11/2016 9:00,2744,-13.4,62,12.7,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,9
1/11/2016 10:00,2734,-12.8,60,14,0,0,0,0,0,0,0,0,0,0,0,0,January,1,0,0,0,0,0,0,Monday,1,1,11,10
